Company name,Symbol
Ishares II Plc,TIP5
Multi Units Luxembourg,TIPG
Multi Units Luxembourg,TIPH
SSGA SPDR ETFS Europe I Plc,TIPS
Multi Units Luxembourg,TIPU
Tiger Resource Finance Plc,TIR
Tla Worldwide Plc,TLA
Tlou Energy Limited,TLOU
Tullow Oil Plc,TLW
Totally Plc,TLY
Oao Tmk,TMKS
The Mission Marketing Group Plc,TMMG
Time Out Group Plc,TMO
Temple Bar Investment Trust Plc,TMPL
FTSE Techmark Mediscienc,TMS1
Tmt Investments Plc,TMT
Tandem Group Plc,TND
Trinity Mirror Plc,TNI
Multi Units Luxembourg,TNOG
Multi Units Luxembourg,TNOW
Tomco Energy Plc,TOM
Titon Holdings Plc,TON
Toople Plc,TOOP
Toro Limited,TORO
Total Produce Plc,TOT
Town Centre Securities Plc,TOWN
Property Franchise Group Plc (The),TPFG
Taliesin Property Fund L,TPFZ
Tp Group Plc,TPG
Amundi ETF,TPHG
Amundi ETF,TPHU
Travis Perkins Plc,TPK
Third Point Offshore Investors Limited,TPOG
People's Operator Plc (T,TPOP
Third Point Offshore Investors Limited,TPOU
Tullett Prebon Plc,TPR1
Topps Tiles Plc,TPT
Amundi ETF,TPXG
United Kingdom,TR18
United Kingdom,TR19
United Kingdom,TR20
United Kingdom,TR22
United Kingdom,TR24
United Kingdom,TR25
United Kingdom,TR26
United Kingdom,TR27
United Kingdom,TR28
United Kingdom,TR30
United Kingdom,TR32
United Kingdom,TR34
United Kingdom,TR37
United Kingdom,TR38
United Kingdom,TR40
United Kingdom,TR46
United Kingdom,TR4Q
United Kingdom,TR60
United Kingdom,TR68
United Kingdom,TR8F
Trafalgar New Homes Plc,TRAF
Trakm8 Holdings Plc,TRAK
Tribal Group Plc,TRB
Tracsis Plc,TRCS
Triad Group Plc,TRD
Trading Emissions Plc,TRE
Cambium Global Timberland Limited,TREE
TR European Growth Trust Plc,TRG
,TRGOV01
Trifast Plc,TRI
The Renewables Infrastru,TRIG
Trinity Exploration & Pr,TRIN
Tower Resources Plc,TRP
Tarsus Group Plc,TRS
SSGA SPDR ETFS Europe I,TRS3
SSGA SPDR ETFS Europe I Plc,TRSY
Transense Technologies Plc,TRT
United Kingdom,TRTQ
Trufin Plc,TRU
Tissue Regenix Group Plc,TRX
TR Property Investment Trust Plc,TRY
United Kingdom,TS19
United Kingdom,TS20
Tesco Personal Finance P,TSC5
Tesco Plc,TSCO
Trans-Siberian Gold Plc,TSG
Two Shields Investments Plc,TSI
Thinksmart Limited,TSL
Touchstar Plc,TST
Tristel Plc,TSTL
Tri-Star Resources Plc,TSTR
SSGA SPDR ETFS Europe I,TSY3
Total S.A.,TTA
Tt Electronics Plc,TTG
Tata Steel Limited,TTST
Tui Ag,TUI
Focusrite Plc,TUNE
Tungsten Corporation Plc,TUNG
Lyxor International Asse,TURL
Lyxor International Asse,TURU
Taylor Wimpey,TW
Tsec Taiwan Mid-Cap,TW100
FTSE Tsec Taiwan 50 Inde,TW50
Tsec Taiwan 50 Index,TW50U
Tsec Taiwan Dividend,TWDP
Tsec Taiwan Eight Industries,TWEI
Tsec Taiwan Shariah Index,TWSH
Tsec Taiwan Technology,TWTECH
Tex Holdings Plc,TXH
Touchstone Exploration Inc,TXP
United Kingdom,TY21
Tertiary Minerals Plc,TYM
Tyman Plc,TYMN
Tyratech Inc,TYR
Tyratech Inc,TYRU
Toyota Motor Corporation,TYT
Multi Units France,U10G
Multi Units France,U13G
Multi Units Luxembourg,U35G
Multi Units Luxembourg,U71G
U and I Group Plc,UAI
Urban&Civic Plc,UANC
Unicorn Aim Vct Plc,UAV
UBS ETF,UB00
UBS ETF,UB01
UBS ETF,UB02
UBS ETF,UB03
FTSE 350 Supersector Oil,UB0500
UBS ETF,UB06
UBS (Irl) ETF Plc,UB0A
UBS (Irl) ETF Plc,UB0B
UBS ETF,UB0C
UBS ETF,UB0D
UBS ETF,UB0E
UBS ETF,UB0F
UBS ETF,UB12
FTSE 350 Supersector Che,UB1300
UBS ETF,UB17
FTSE 350 Supersector Bas,UB1700
UBS ETF,UB20
UBS ETF,UB23
FTSE 350 Supersector Con,UB2300
FTSE 350 Supersector Ind,UB2700
UBS ETF,UB30
UBS ETF,UB32
FTSE 350 Supersector Aut,UB3300
FTSE 350 Supersector Foo,UB3500
FTSE 350 Supersector Per,UB3700
UBS ETF,UB39
UBS ETF,UB45
FTSE 350 Supersector Hea,UB4500
FTSE 350 Supersector Ret,UB5300
FTSE 350 Supersector Med,UB5500
FTSE 350 Supersector Tra,UB5700
FTSE 350 Supersector Tel,UB6500
UBS ETF,UB69
UBS ETF,UB74
FTSE 350 Supersector Uti,UB7500
FTSE 350 Supersector Ban,UB8300
FTSE 350 Supersector Ins,UB8500
FTSE 350 Supersector Rea,UB8600
FTSE 350 Supersector Fin,UB8700
UBS ETF,UB89
FTSE 350 Supersector Tec,UB9500
Ubisense Group Plc,UBI
Ubm Plc,UBM
UBS ETF,UBTL
UBS ETF,UBTP
UBS ETF,UBTS
UBS (Irl) ETF Plc,UC03
UBS (Irl) ETF Plc,UC04
UBS (Irl) ETF Plc,UC07
UBS (Irl) ETF Plc,UC13
UBS ETFS Plc,UC14
UBS ETFS Plc,UC15
UBS ETF,UC44
UBS ETF,UC46
UBS ETF,UC55
UBS ETF,UC63
UBS ETF,UC64
UBS ETF,UC65
UBS ETF,UC67
UBS ETF,UC68
UBS ETF,UC79
UBS ETF,UC82
UBS ETF,UC84
UBS ETF,UC85
UBS ETF,UC86
UBS ETF,UC87
UBS ETF,UC89
UBS ETFS Plc,UC90
UBS ETF,UC93
UBS ETF,UC94
UBS ETF,UC97
UBS ETF,UC98
Ossiam Lux,UCAP
United Carpets Group Plc,UCG
United Drug Plc,UDG
SSGA SPDR ETFS Europe I Plc,UDVD
Utilico Emerging Markets Limited,UEM
Urals Energy Public Company Limited,UEN
Ishares IV Plc,UFSD
ETFS Commodity Securities Limited,UGAS
Epra/Nareit North America Index [Usd],UGNA
Lyxor Index Fund,UHYG
Ishares IV Plc,UI18
Ishares V Public Limited Company,UIFS
First Trust Global Funds Public Limited,UINC
Union Jack Oil Plc,UJO
ETFS Equity Securities L,UK3L
ETFS Equity Securities L,UK3S
Multi Units Luxembourg,UKBE
UK Commercial Property Trust Ld,UKCM
SSGA SPDR ETFS Europe I Plc,UKCO
FTSE UK Digital Services,UKDIGEQ
SSGA SPDR ETFS Europe I Plc,UKDV
Powershares Glbal Funds Ireland Plc,UKHD
FTSE UK Large Cap Equall,UKLCEQSN
UK Mortgages Limited,UKML
Ossiam Lux,UKMV
UK Oil & Gas Investments,UKOG
Ukrproduct Group Limited,UKR
Ishares III Plc,UKRE
Sg Issuer,UKS3
UBS (Irl) ETF Plc,UKSR
Greencoat UK Wind Plc,UKW
FTSE 100,UKX
FTSE 100 Total Return Declared Dividend,UKXDUK
FTSE 100 Equally Index,UKXEQ
FTSE 100 Equally Weighted Index,UKXEQW
FTSE 100 Daily Short Str,UKXI1X
FTSE 100 Daily Super Sho,UKXI2
FTSE 100 Daily Super Sho,UKXI2X
FTSE 100 Daily Ultra Sho,UKXI3X
FTSE 100 Gross TR Index,UKXI5X
FTSE 100 Daily Leveraged,UKXL2
FTSE 100 Daily Leveraged,UKXL2X
FTSE 100 Daily Super Lev,UKXL3X
FTSE 100 Daily Ultra Lev,UKXL4X
FTSE 100 TR Index,UKXL5X
FTSE 100 Mini Index,UKXM
FTSE 100 Minimum Variance Index,UKXMV
FTSE 100 Net Dividend Index,UKXNUK
FTSE 100 Daily Short Ind,UKXS
FTSE 100 Expiry Index,UKXSP
FTSE 100 - USD Index,UKXUSD
FTSE 100 USD Mini Index,UKXUSDM
Boost Issuer Public Limited Company,UL3S
Ultra Electronics Holdings Plc,ULE
UBS (Irl) ETF Plc,ULOV
Uls Technology Plc,ULS
Unilever Plc,ULVR
Universe Group Plc,UNG
Epra/Nareit Global Index [Usd],UNGL
Epra United States Index,UNUS
United Oil & Gas Plc,UOG
Up Global Sourcing Holdings Plc,UPGS
Upland Resources Limited,UPL
Epra Europe Index [Usd],UPRA
UBS (Irl) ETF Plc,UPVL
UBS (Irl) ETF Plc,UQLT
Uranium Resources Plc,URA
ETFS Foreign Exchange Limited,URGB
Uru Metals Limited,URU
Multi Units France,US10
Multi Units France,US13
FTSE US 500 Index,US500
Multi Units France,US57
Baillie Gifford US Growth Trust Plc,USA
SSGA SPDR ETFS Europe I Plc,USAG
Lyxor International Asse,USAL
Lyxor International Asse,USAU
SSGA SPDR ETFS Europe I Plc,USCB
SSGA SPDR ETFS Europe I Plc,USCO
FTSE USA Small Cap Super Liquid 2X Daily,USCSLL2X
FTSE USA Small Cap Super Liquid 3X Daily,USCSLL3X
FTSE USA Small Cap Super Liquid Daily Sh,USCSLS1X
FTSE USA Small Cap Super Liquid 2X Daily,USCSLS2X
FTSE USA Small Cap Super Liquid 3X Daily,USCSLS3X
ETFS Foreign Exchange Li,USD2
SSGA SPDR ETFS Europe I Plc,USDV
Fundlogic Alternatives P,USEF
UBS (Irl) ETF Plc,USFM
Ultimate Sports Group Plc,USG
ETFS Foreign Exchange Limited,USGB
Fundlogic Alternatives Plc,USHF
Lyxor Index Fund,USHY
Lyxor Index Fund,USIG
Lyxor Index Fund,USIX
SSGA SPDR ETFS Europe I,USLV
ETFS Foreign Exchange Li,USP3
ETFS Foreign Exchange Limited,USP5
UBS (Irl) ETF Plc,USPG
Ishares III Plc,USPR
Go Ucits ETF Solutions Plc,USPY
Ishares III Plc,USRE
SSGA SPDR ETFS Europe II,USSC
Lyxor International Asse,UST
Lyxor International Asse,USTL
SSGA SPDR ETFS Europe I,USTY
SSGA SPDR ETFS Europe II,USVL
Unite Group Plc,UTG
Unite Group Plc,UTG1
Multi Units Luxembourg,UTIG
SSGA SPDR ETFS Europe II,UTIL
SSGA SPDR ETFS Europe I Plc,UTIP
Utilico Investments Limited,UTL
Utilico Finance Limited,UTLD
Utilico Finance Limited,UTLE
Uil Finance Limited,UTLF
Uil Finance Limited,UTLG
Utilitywise Plc,UTW
United Utilities,UU
SSGA SPDR ETFS Europe II,UVAL
Univision Engineering Limited,UVEL
Uvenco UK Plc,UVEN
Valirx Plc,VAL
Van Elle Holdings Plc,VANL
Vanguard Funds Plc,VAPX
Vast Resources Plc,VAST
Vertu Capital Limited,VCBC
Victoria Plc,VCP
Victrex Plc,VCT
Vanguard Funds Plc,VDCP
Vanguard Funds Plc,VDEM
Vanguard Funds Plc,VDET
Vanguard Funds Plc,VDEV
Vanguard Funds Plc,VDJP
Vanguard Funds Plc,VDLQ
Vanguard Funds Plc,VDMO
Vanguard Funds Plc,VDMV
Vanguard Funds Plc,VDNR
Vanguard Funds Plc,VDPX
Verditek Plc,VDTK
Vanguard Funds Plc,VDTY
Vanguard Funds Plc,VDVA
Vectura Group Plc,VEC
Vanguard Funds Plc,VECP
Vedanta Resources Plc,VED
Vietnam Enterprise Investments Limited,VEIL
Velocity Composites Plc,VEL
Vela Technologies Plc,VELA
Vanguard Funds Plc,VEMT
Ventus Vct Plc,VEN
Ventus 2 Vct Plc,VEN2
Ventus Vct Plc,VENC
Venn Life Sciences Holdi,VENN
Vernalis Plc,VER
Vanguard Funds Plc,VERX
Vanguard Funds Plc,VETY
Vanguard Funds Plc,VEUD
Vanguard Funds Plc,VEUR
Vanguard Funds Plc,VEVE
Vanguard Funds Plc,VFEM
Volga Gas Plc,VGAS
Vanguard Funds Plc,VGOV
Vanguard Funds Plc,VHYD
Vanguard Funds Plc,VHYL
Boost Issuer Public Limited Company,VILX
Value and Income Trust Plc,VIN
Vipera Plc,VIP
Vitesse Media Plc,VIS
Boost Issuer Public Limited Company,VIXL
Vanguard Funds Plc,VJPN
Volvere Plc,VLE
Venture Life Group Plc,VLG
Vanguard Funds Plc,VLIQ
Velocys Plc,VLS
Veltyco Group Plc,VLTY
Volex Plc,VLX
Virgin Money Holdings,VM
Vanguard Funds Plc,VMID
Vanguard Funds Plc,VMOM
Vanguard Funds Plc,VMVL
Ventus 2 Vct Plc,VNC
Vianet Group Plc,VNET
Vietnam Holding Limited,VNH
Vinaland Limited,VNL
Vanguard Funds Plc,VNRT
Vodafone Group Plc,VO25
Vodafone Group Plc,VO32
Vodafone Group Plc,VOD
Vinacapital Vietnam Opportunity Fund Ld,VOF
Victoria Oil & Gas Plc,VOG
Vordere Plc,VOR
VP Plc,VP
Vr Education Holdings Plc,VRE
Verona Pharma Plc,VRP
Versarien Plc,VRS
Vpc Specialty Lending In,VSL
Verseon Corporation Plc,VSN
Vesuvius Plc,VSVS
Volta Finance Limited,VTA
Jsc Vtb Bank,VTBR
Vitec Group Plc [The],VTC
Vertu Motors Plc,VTU
Vanguard Funds Plc,VUCP
Vanguard Funds Plc,VUKE
Vanguard Funds Plc,VUSA
Vanguard Funds Plc,VUSD
Vanguard Funds Plc,VUTY
Vanguard Funds Plc,VVAL
Vanguard Funds Plc,VWRD
Vanguard Funds Plc,VWRL
Vanguard Funds Plc,VX5E
Warpaint London Plc,W7L
Walcom Group Limited,WALG
Wandisco Plc,WAND
Wasps Finance Plc,WAS1
Lyxor International Asse,WATL
Water Intelligence Plc,WATR
Wilmcote Holdings Plc,WCH
Wisdomtree Issuer Plc,WCOA
Wisdomtree Issuer Plc,WCOB
SSGA SPDR ETFS Europe II Plc,WCOD
Wisdomtree Issuer Plc,WCOG
SSGA SPDR ETFS Europe II Plc,WCOS
Walker Crips Group Plc,WCW
Widecells Group Plc,WDC
Ossiam Lux,WDMV
SSGA SPDR ETFS Europe II,WDSC
ETFS Commodity Securities Limited,WEAT
Webis Holdings Plc,WEB
Weir Group Plc,WEIR
Wey Education Plc,WEY
SSGA SPDR ETFS Europe II Plc,WFIN
Wood Group (John),WG
Walker Greenbank Plc,WGB
SSGA SPDR ETFS Europe II Plc,WHEA
W.H. Ireland Group Plc,WHI
Warehouse REIT Plc,WHR
FTSE World,WI01
FTSE World Ex South Afri,WI02
FTSE World Europe Ex EUR,WI03
FTSE Australia Index,WIAUS
FTSE Austria Index,WIAUT
FTSE Belgium/Lux Index,WIBEL
FTSE Brazil Index,WIBRA
FTSE Canada Index,WICAN
FTSE Switzerland Index,WICHE
FTSE Chile Index,WICHL
FTSE China Index,WICHN
FTSE Colombia Index,WICOL
FTSE Czech Rep. Index,WICZH
FTSE Denmark Index,WIDEN
FTSE Germany Index,WIDEU
FTSE Egypt Index,WIEGY
FTSE Spain Index,WIESP
FTSE Finland Index,WIFIN
FTSE France Index,WIFRA
FTSE UK Index,WIGBR
FTSE Greece Index,WIGRC
FTSE Hong Kong Index,WIHKG
FTSE Hungary Index,WIHUN
FTSE Indonesia Index,WIIDN
FTSE India Index,WIIND
FTSE Ireland Index,WIIRL
FTSE Israel Index,WIISR
FTSE Italy Index,WIITA
FTSE Japan Index,WIJPNC
FTSE Japan Index  EUR,WIJPNE
FTSE Japan Index - GBP,WIJPNG
FTSE Japan 2X Daily Leveraged Index,WIJPNL2X
FTSE Japan 3X Daily Leveraged Index,WIJPNL3X
FTSE Japan Daily Short Index,WIJPNS1X
FTSE Japan 2X Daily Short Index,WIJPNS2X
FTSE Japan 3X Daily Short Index,WIJPNS3X
FTSE Japan Index - USD,WIJPNU
FTSE Japan Minimum Varia,WIJPUMVN
FTSE Korea Index,WIKOR
Wilmington Group Plc,WIL
FTSE Malaysia Index,WIMAL
FTSE Mexico Index,WIMEX
Wincanton Plc,WIN
Majestic Wine Plc,WINE
Ishares IV Plc,WING
M Winkworth Plc,WINK
FTSE Netherlands Index,WINLD
FTSE Norway Index,WINOR
FTSE New Zealand Index,WINZL
FTSE Pakistan Index,WIPAK
FTSE Peru Index,WIPER
FTSE Philippines Index,WIPHL
FTSE Poland Index,WIPOL
FTSE Portugal Index,WIPTL
FTSE Qatar Index,WIQAT
FTSE Russia Index,WIRUS
FTSE Singapore Index,WISGP
FTSE Sweden Index,WISWE
FTSE Thailand Index,WITHA
FTSE Turkey Index,WITUR
FTSE Taiwan Index,WITWN
FTSE UAE Index,WIUAE
FTSE USA Index,WIUSA
FTSE USA Minimum Varianc,WIUSAMVN
FTSE South Africa Index,WIZAF
Wizz Air Holdings Plc,WIZZ
Watkin Jones Plc,WJG
Weiss Korea Opportunity,WKOF
Workspace Group Plc,WKP
Workspace Group Plc,WKP1
Lyxor International Asse,WLDL
Ishares III Plc,WLDS
Lyxor International Asse,WLDU
Wolf Minerals Limited,WLFE
SSGA SPDR ETFS Europe II Plc,WMAT
William Hill Plc,WMH
SSGA SPDR ETFS Europe II Plc,WNDU
SSGA SPDR ETFS Europe II Plc,WNRG
Ishares II Plc,WOOD
World Careers Network Plc,WOR
SSGA SPDR ETFS Europe II,WOSC
Witan Pacific Investment Trust Plc,WPC
Woodford Patient Capital,WPCT
Windar Photonics Plc,WPHO
Wpp Plc,WPP
Worldpay Inc,WPY
Ishares II Plc,WQDS
Ishares II Plc,WQDV
W Resources Plc,WRES
Wentworth Resources Limited,WRL
Wishbone Gold Plc,WSBN
Westminster Group Plc,WSG
Worldsec Ld,WSL
Ishares III Plc,WSML
Wynnstay Properties Plc,WSP
Witan Investment Trust Plc,WTAN
Whitbread Plc,WTB
Westmount Energy Limited,WTE
SSGA SPDR ETFS Europe II Plc,WTEC
SSGA SPDR ETFS Europe II Plc,WTEL
Watchstone Group Plc,WTG
Weatherly International Plc,WTI
Boost Issuer Public Limi,WTID
World Trust Fund,WTR
Wisdomtree Issuer Plc,WUKD
SSGA SPDR ETFS Europe II Plc,WUTI
Worldwide Healthcare Trust Plc,WWH
Wyg Plc,WYG
Wynnstay Group Plc,WYN
Source Markets Public Li,X7PP
Source Markets Public Li,X7PS
Xafinity Plc,XAF
Go Ucits ETF Solutions Plc,XAGG
Go Ucits ETF Solutions Plc,XAGS
Xaar Plc,XAR
DB X-Trackers Dbx FTSE All-Shar,XASX
DB X-Trackers Dbx S&P/Asx 200 E,XAUS
DB X-Trackers Dbx MSCI AC Asia,XAXD
DB X-Trackers Dbx MSCI AC Asia,XAXJ
DB X-Trackers II,XBAG
DB X-Trackers Dbx MSCI Pakistan,XBAK
DB X-Trackers Dbx MSCI Banglade,XBAN
DB X-Trackers Dbx Dblci - Oy BA,XBCU
DB X-Trackers II,XBGG
DB X-Trackers II,XBLC
DB X-Trackers Dbx MSCI Canada E,XCAD
DB X-Trackers Dbx Csi300 ETF,XCHA
DB X-Trackers II,XCS2
DB X-Trackers,XCS3
DB X-Trackers,XCS4
DB X-Trackers,XCS5
DB X-Trackers,XCS6
DB Etc Index Plc,XCT9
DB X-Trackers,XCX3
DB X-Trackers,XCX4
DB X-Trackers,XCX5
DB X-Trackers,XCX6
DB X-Trackers,XD3E
DB X-Trackers,XD5D
DB X-Trackers,XD5E
DB X-Trackers,XD5S
Concept Fund Solutions P,XD9U
DB X-Trackers,XDAX
DB X-Trackers Dbx Dblci - Oy BA,XDBG
DB X-Trackers DB X-Trackers DAX,XDDX
Concept Fund Solutions P,XDEB
Concept Fund Solutions P,XDEM
Concept Fund Solutions P,XDEQ
DB X-Trackers Dbx FTSE Epra/Nar,XDER
Concept Fund Solutions P,XDEV
Concept Fund Solutions P,XDEW
Concept Fund Solutions P,XDEX
Concept Fund Solutions P,XDGM
Concept Fund Solutions Plc,XDGU
DB X-Trackers Dbxt Nikkei 225 D,XDJP
Concept Fund Solutions P,XDN0
Concept Fund Solutions P,XDND
Concept Fund Solutions P,XDNG
Concept Fund Solutions P,XDNS
Concept Fund Solutions P,XDNU
Concept Fund Solutions P,XDNY
Concept Fund Solutions P,XDPG
DB X-Trackers Dbxt Ftse100 [Dir,XDUK
Concept Fund Solutions P,XDUS
Concept Fund Solutions Plc,XDW0
Concept Fund Solutions Plc,XDWC
Concept Fund Solutions P,XDWD
Concept Fund Solutions P,XDWE
Concept Fund Solutions Plc,XDWF
Concept Fund Solutions Plc,XDWG
Concept Fund Solutions Plc,XDWH
Concept Fund Solutions Plc,XDWI
Concept Fund Solutions Plc,XDWL
Concept Fund Solutions Plc,XDWM
Concept Fund Solutions Plc,XDWS
Concept Fund Solutions Plc,XDWT
Concept Fund Solutions Plc,XDWU
DB X-Trackers,XEOU
DB X-Trackers Dbx Euro Stoxx 50,XESC
DB X-Trackers Dbx Euro Stoxx 50,XESX
DB X-Trackers Dbx MSCI Europe M,XEUM
Concept Fund Solutions P,XFEW
DB X-Trackers Dbx FTSE Vietnam,XFVT
DB X-Trackers II,XG7S
DB X-Trackers II,XG7U
DB X-Trackers Dbx Stoxx Global,XGDD
DB X-Trackers Dbx S&P Gbl Infra,XGID
DB X-Trackers II Dbx Global Inf,XGIG
DB X-Trackers II,XGIU
DB Etc Plc,XGLD
DB X-Trackers II Dbx Iboxx EUR,XGLE
Concept Fund Solutions P,XGLF
DB Etc Plc,XGLS
DB X-Trackers Dbx Stoxx Global,XGSD
DB X-Trackers II Dbx Global Sov,XGSG
DB X-Trackers II,XGSI
DB X-Trackers II,XHYG
DB X-Trackers Dbx MSCI Indonesi,XIDD
FTSE Xinhua China 25,XIN0
FTSE China 50 Net Tax CA,XIN0CN
FTSE Xinhua China 50,XIN0N
Ftse/Xinhua China 25 Ind,XIN0U
FTSE China 50 2X Daily Leveraged Index,XIN0UL2X
FTSE China 50 3X Daily Leveraged Index,XIN0UL3X
FTSE Xinhua China 50,XIN0UN
FTSE China 50 2X Daily Short Index,XIN0US1X
FTSE China 50 Daily Short Index,XIN0US2X
FTSE China 50 3X Daily Short Index,XIN0US3X
FTSE Xinhua A 200 Index,XIN3
FTSE Xinhua A 600 Index,XIN4
FTSE Xin600 Oil & Gas,XIN40001
FTSE Xin600 Oil & Gas Pr,XIN40530
FTSE Xin600 Oil Equip. S,XIN40570
FTSE Xinhua A600 Index A,XIN40580
FTSE Xin600 Basic Materi,XIN41000
FTSE Xin600 Chemicals,XIN41350
FTSE Xin600 Forestry & P,XIN41730
FTSE Xin600 Industrial M,XIN41750
FTSE Xin600 Mining,XIN41770
FTSE Xin600 Industrials,XIN42000
FTSE Xin600 Construction,XIN42350
FTSE Xin600 Aerospace &,XIN42710
FTSE Xin600 General Indu,XIN42720
FTSE Xin600 Electronic&E,XIN42730
FTSE Xin600 Industrial E,XIN42750
FTSE Xin600 Industrial T,XIN42770
FTSE Xin600 Support Serv,XIN42790
FTSE Xin600 Consumer Goo,XIN43000
FTSE Xin600 Automobiles,XIN43350
FTSE Xin600 Beverages,XIN43530
FTSE Xin600 Food Produce,XIN43570
FTSE Xin600 Household Go,XIN43720
FTSE Xin600 Leisure Good,XIN43740
FTSE Xin600 Personal Goo,XIN43760
FTSE Xin600 Health Care,XIN44000
FTSE Xin600 Pharmaceutic,XIN44570
FTSE Xin600 Consumer Ser,XIN45000
FTSE Xin600 Food & Drug,XIN45330
FTSE Xin600 General Reta,XIN45370
FTSE Xin600 Media,XIN45550
FTSE Xin600 Travel & Lei,XIN45750
FTSE Xin600 Telecommunic,XIN46000
FTSE Xin600 Mobile Telec,XIN46570
FTSE Xin600 Utilities,XIN47000
FTSE Xin600 Electricity,XIN47530
FTSE Xin600 Gas Water &,XIN47570
FTSE Xin600 Financials,XIN48000
FTSE Xin600 Banks,XIN48350
FTSE Xin600 Life Insuran,XIN48570
FTSE Xinhua A600 Index R,XIN48630
FTSE Xin600 General Fina,XIN48770
FTSE Xin600 Technology,XIN49000
FTSE Xin600 Software & C,XIN49530
FTSE Xin600 Technology H,XIN49570
FTSE Xinhua A 400 Index,XIN5
FTSE Xinhua A Smallcap,XIN6
FTSE Xinhua A All-Share,XIN7
FTSE China A50 Index,XIN9
FTSE China A50 Net Index,XINA50N
Ftse/Xinhua Blueship Value 100 Idx,XINBV
FTSE Xinhua China Index,XINC
Ftse/Xinhua H Share Index,XINH
DB X-Trackers,XKS2
DB X-Trackers Dbx MSCI Korea Et,XKSD
Source Markets Public Li,XLBP
Source Markets Public Limited Company,XLBS
DB X-Trackers Dbx Levdax Daily,XLDX
Source Markets Public Li,XLEP
Source Markets Public Limited Company,XLES
Source Markets Public Li,XLFQ
Source Markets Public Limited Company,XLFS
Source Markets Public Li,XLIP
Source Markets Public Limited Company,XLIS
Source Markets Public Li,XLKQ
Source Markets Public Limited Company,XLKS
Xlmedia Plc,XLM
DB X-Trackers Dbx Lpx Mm Privat,XLPE
Source Markets Public Li,XLPP
Source Markets Public Limited Company,XLPS
Source Markets Public Li,XLUP
Source Markets Public Limited Company,XLUS
Source Markets Public Li,XLVP
Source Markets Public Limited Company,XLVS
Source Markets Public Li,XLYP
Source Markets Public Limited Company,XLYS
DB X-Trackers Dbx MSCI Emerging,XMAD
DB X-Trackers Dbx MSCI Efm Afri,XMAF
DB X-Trackers Dbx MSCI Emerging,XMAS
Concept Fund Solutions P,XMAW
DB X-Trackers Dbx MSCI Brazil E,XMBD
DB X-Trackers Dbx MSCI Brazil E,XMBR
DB X-Trackers Dbx FTSE 250 ETF,XMCX
DB X-Trackers Dbx MSCI Europe E,XMED
DB X-Trackers Dbx MSCI Emerging,XMEM
DB X-Trackers Dbx MSCI Mexico E,XMES
DB X-Trackers Dbx MSCI Europe E,XMEU
DB X-Trackers Dbx MSCI Mexico E,XMEX
DB X-Trackers Dbx MSCI Indonesi,XMID
DB X-Trackers Dbx MSCI Japan Et,XMJD
DB X-Trackers Dbx MSCI Japan Et,XMJG
DB X-Trackers Dbx MSCI Japan Et,XMJP
DB X-Trackers Dbx MSCI EM Latam,XMLA
DB X-Trackers Dbx MSCI EM Latam,XMLD
DB X-Trackers Dbx MSCI Emerging,XMMD
Concept Fund Solutions Plc,XMME
DB X-Trackers Dbx MSCI Russia 2,XMRC
DB X-Trackers Dbx MSCI Russia 2,XMRD
DB X-Trackers Dbx MSCI Taiwan E,XMTD
DB X-Trackers Dbx MSCI Taiwan E,XMTW
DB X-Trackers Dbx MSCI USA ETF,XMUD
DB X-Trackers Dbxt MSCI Japan T,XMUJ
DB X-Trackers Dbx MSCI USA ETF,XMUS
Concept Fund Solutions Plc,XMVU
DB X-Trackers Dbx MSCI World Et,XMWD
DB X-Trackers Dbx MSCI Emerging,XMXD
DB X-Trackers Dbx CNX Nifty Uci,XNID
DB X-Trackers Dbx CNX Nifty Uci,XNIF
DB Etc Plc,XPAL
Xpediator Plc,XPD
DB X-Trackers Dbx MSCI Philippi,XPHG
DB X-Trackers Dbx MSCI Philippi,XPHI
DB Etc Plc,XPLA
XP Power Limited,XPP
DB X-Trackers Dbx MSCI Pacific,XPXD
DB X-Trackers Dbx MSCI Pacific,XPXJ
Concept Fund Solutions Plc,XQUA
Source Markets Public Limited Company,XRES
DB Etc Plc,XRH0
Concept Fund Solutions P,XRMU
Concept Fund Solutions P,XRSG
Concept Fund Solutions P,XRSS
Concept Fund Solutions P,XRSU
DB X-Trackers,XS2D
DB X-Trackers,XS3R
DB X-Trackers,XS6R
DB X-Trackers,XS7R
DB X-Trackers,XS8R
DB X-Trackers,XSD2
DB X-Trackers Dbx Stoxx Europe,XSDR
DB X-Trackers Dbx Shortdax Dail,XSDX
DB X-Trackers Dbx Stoxx Europe,XSER
DB X-Trackers Dbx S&P Select Fr,XSFD
DB X-Trackers Dbx S&P Select Fr,XSFR
Xeros Technology Group P,XSG
DB X-Trackers Dbx S&P Global In,XSGI
DB Etc Plc,XSIL
DB X-Trackers Dbx Stoxx Europe,XSKR
DB X-Trackers Dbx Stoxx Europe,XSNR
DB X-Trackers Dbx S&P 500 Inver,XSPD
DB X-Trackers Dbx Stoxx Europe,XSPR
DB X-Trackers Dbx S&P 500 Inver,XSPS
DB X-Trackers Dbx S&P 500 ETF $,XSPU
DB X-Trackers Dbx S&P 500 ETF,XSPX
DB X-Trackers Dbx Euro Stoxx 50,XSSX
DB X-Trackers II Dbx Sterling C,XSTR
DB X-Trackers,XSX6
